YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2018,8,26,5.59,163.06,421.94998475100016
2018,8,27,4.66,179.0,214.1148513759999
2018,8,28,5.1,166.69,291.75133834999997
2018,8,29,5.44,165.5,323.1775240790004
2018,8,30,5.57,146.69,370.54243835400007
2018,8,31,6.65,123.38,736.605029318
2018,9,1,6.08,164.19,597.9472906579996
2018,9,2,5.15,155.88,268.3616828809999
2018,9,3,5.59,121.56,431.25310180300033
2018,9,4,4.95,145.69,252.79418532400004
2018,9,5,5.12,138.69,299.22081528800015
2018,9,6,2.92,132.62,5.183982358159998
2018,9,7,4.62,129.81,123.62098846800014
2018,9,8,5.95,129.56,486.0654586840003
2018,9,9,6.4,127.81,625.0665063349993
2018,9,10,5.42,200.56,378.46950470799993
2018,9,11,4.71,189.5,192.69816916369982
2018,9,12,6.77,187.69,725.4598107939995
2018,9,13,5.26,187.62,312.16133820999994
2018,9,14,3.05,136.12,1.417277458207
2018,9,15,4.72,133.25,205.1837044589998
2018,9,16,2.77,160.69,0.58583088639
2018,9,17,2.14,267.75,0.0001733289660000001
2018,9,18,3.16,189.69,11.851118381999996
2018,9,19,1.98,128.88,1.31312894825
2018,9,20,6.59,165.38,712.0868292270005
2018,9,21,4.4,126.56,149.61965339099999
2018,9,22,7.64,111.44,1318.693616944
2018,9,23,5.3,113.06,483.84239502299977
2018,9,24,6.09,217.62,477.59143309100034
2018,9,25,5.06,216.12,273.56483506699993
2018,9,26,4.55,231.62,220.88776427099984
2018,9,27,4.66,185.75,213.56491531699987
2018,9,28,5.52,136.25,383.175898742
2018,9,29,5.45,108.62,398.1294998140004
2018,9,30,3.19,184.75,6.840135221999998
2018,10,1,3.23,152.06,5.584160387230001
2018,10,2,2.09,159.31,0.0
2018,10,3,4.27,156.38,134.90491071199992
2018,10,4,3.12,100.12,2.8006143189
2018,10,5,3.02,204.62,3.996719012771996
2018,10,6,3.39,252.12,13.274120382769995
2018,10,7,2.0,269.38,0.0
2018,10,8,4.59,130.94,79.74457466400001
2018,10,9,5.61,310.25,421.6256063240001
2018,10,10,4.09,339.75,111.62136541150008
2018,10,11,4.52,220.12,145.10749007699997
2018,10,12,2.62,242.69,5.8397041143234
