YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2019,9,1,3.3,214.94,15.77246609138
2019,9,2,5.59,202.25,405.5062945769998
2019,9,3,2.98,261.44,2.71897350687
2019,9,4,4.66,255.25,209.63387923700014
2019,9,5,3.99,251.0,74.38492893069997
2019,9,6,4.39,255.56,169.73769744400016
2019,9,7,3.2,245.62,6.454392777939997
2019,9,8,5.59,250.81,432.294883109
2019,9,9,4.91,240.69,257.67816695899995
2019,9,10,2.04,245.62,0.0
2019,9,11,1.82,240.94,0.0
2019,9,12,3.57,235.06,33.28073131527998
2019,9,13,2.62,244.0,0.05891589045
2019,9,14,3.01,251.38,1.86803984165
2019,9,15,2.08,248.81,0.00014932602599999954
2019,9,16,2.24,242.12,0.0
2019,9,17,2.19,222.06,2.811709070120001
2019,9,18,2.98,237.94,10.821411464650005
2019,9,19,4.55,263.12,155.26537069850028
2019,9,20,7.52,245.81,904.4860449039999
2019,9,21,7.12,188.31,916.4928936990013
2019,9,22,5.57,193.56,396.92924287400024
2019,9,23,5.45,233.56,405.643212592
2019,9,24,4.59,266.5,187.67292611209996
2019,9,25,5.47,204.0,351.04510894500004
2019,9,26,3.57,188.81,43.022712650799996
2019,9,27,3.23,235.56,1.5757479286100005
2019,9,28,5.18,203.94,302.8226709029998
2019,9,29,4.71,189.31,191.95894217269984
2019,9,30,6.59,206.56,808.1688489099993
2019,10,1,2.91,255.75,4.222186937299999
2019,10,2,1.78,246.56,0.0
2019,10,3,3.02,243.44,0.9529793023299997
2019,10,4,2.75,247.81,0.9290191096124001
2019,10,5,3.84,258.56,64.9062651827
2019,10,6,4.2,130.19,72.50201243540003
2019,10,7,4.05,39.25,80.19379383099997
2019,10,8,5.3,153.94,375.9816006369998
2019,10,9,4.81,274.5,231.14472121799997
2019,10,10,3.76,257.69,30.63530028320001
2019,10,11,4.6,260.19,206.95885598800007
2019,10,12,3.28,246.19,9.42211957
2019,10,13,5.74,266.06,465.4114041144
2019,10,14,4.76,263.69,225.5108234735001
2019,10,15,5.79,237.12,417.708882746
2019,10,16,4.98,269.38,149.00744905000008
2019,10,17,6.35,278.38,590.7094531279998
2019,10,18,5.16,255.38,285.0173529040004
2019,10,19,3.91,108.44,137.37316262697993
2019,10,20,3.66,29.69,64.4294003687001
2019,10,21,2.59,35.56,0.191581447412
2019,10,22,3.16,200.69,4.701859645400001
2019,10,23,4.48,254.88,167.46378552999988
2019,10,24,6.13,259.81,573.1661334089995
2019,10,25,3.62,126.56,9.635809650080004
2019,10,26,4.26,39.94,122.68182906850001
2019,10,27,4.21,86.19,183.42154770440007
2019,10,28,4.11,111.5,119.86336617493993
2019,10,29,1.66,85.06,2.000000968e-06
2019,10,30,2.01,131.19,0.0
2019,10,31,4.02,227.19,92.40651397700003
2019,11,1,2.93,116.75,0.43752739910000005
2019,11,2,6.15,66.31,552.6889193660002
2019,11,3,2.95,49.56,0.9884336400200001
2019,11,4,4.19,98.69,160.69253239389988
2019,11,5,7.01,282.94,841.0896600340001
2019,11,6,3.12,291.31,4.2647647942579985
2019,11,7,5.33,49.31,321.96728028699994
2019,11,8,3.91,30.31,80.63208732709991
2019,11,9,3.25,15.81,4.9505842505
2019,11,10,5.37,40.88,336.3063854709999
2019,11,11,5.36,149.0,356.1614129470002
2019,11,12,5.62,104.19,498.9757498120003
2019,11,13,6.22,159.5,622.6671704069992
2019,11,14,6.34,26.12,505.0737051329999
2019,11,15,2.3,36.44,0.0
2019,11,16,2.88,28.75,0.0
2019,11,17,2.26,27.06,0.0
2019,11,18,5.07,130.0,319.22479798899985
2019,11,19,5.89,271.81,486.90521878599975
2019,11,20,5.35,253.75,344.60576414400003
2019,11,21,5.11,170.5,290.74124984200023
2019,11,22,6.46,17.56,648.0212750180008
2019,11,23,3.3,21.0,0.68739912036
2019,11,24,3.66,27.12,49.564548931700074
2019,11,25,4.32,40.06,155.6744985254999
2019,11,26,3.29,29.31,25.794357639389997
2019,11,27,3.44,21.69,3.1500599859
2019,11,28,3.4,27.56,23.73744303507002
2019,11,29,2.98,21.88,0.570316005631
2019,11,30,4.05,34.56,83.7343107994
2019,12,1,3.41,33.44,26.384241222649997
2019,12,2,3.98,41.88,100.647376164
2019,12,3,2.37,62.56,0.0
2019,12,4,5.81,49.38,495.40556203700055
2019,12,5,4.7,33.31,222.89725188699995
2019,12,6,2.51,41.06,0.0003200003878
2019,12,7,2.7,38.94,0.0
2019,12,8,2.8,39.31,0.015402687788999997
2019,12,9,2.61,33.44,0.1426591015
2019,12,10,4.02,159.19,55.87967303287003
2019,12,11,6.39,251.38,606.5139971999998
2019,12,12,4.03,127.19,70.76158004750003
2019,12,13,4.2,178.5,134.29671597799995
2019,12,14,3.43,128.44,6.3454574300800015
2019,12,15,5.45,49.19,389.87570341399964
2019,12,16,3.25,41.0,6.904020161619999
2019,12,17,2.59,48.25,0.619638540399
2019,12,18,2.45,47.69,0.004983310997
2019,12,19,3.56,40.81,34.64182042205999
2019,12,20,3.88,28.12,69.99775907490002
2019,12,21,4.04,31.5,100.77550262239991
2019,12,22,1.89,25.44,0.0
2019,12,23,3.54,25.81,10.29375984274
2019,12,24,4.98,18.44,267.42447693199966
2019,12,25,2.53,20.31,-0.042799171209999994
2019,12,26,5.04,36.25,299.2615750090002
2019,12,27,4.19,40.94,38.42332168209999
2019,12,28,3.21,48.25,4.462813655740002
2019,12,29,4.13,22.44,77.44164260459999
2019,12,30,3.65,24.56,12.969706805999998
2019,12,31,3.48,25.56,14.2467166852
2020,1,1,3.83,22.88,66.45066864110002
2020,1,2,2.98,14.94,0.8991340303000002
2020,1,3,2.58,16.5,0.32263028147
2020,1,4,4.8,132.19,221.58533318500022
2020,1,5,3.56,183.75,32.921894879099995
2020,1,6,4.38,77.88,113.1054583809
2020,1,7,2.86,22.06,0.8395402480999999
2020,1,8,3.73,55.44,43.206276882900035
2020,1,9,3.7,51.81,43.60008239626002
2020,1,10,3.14,46.62,13.620351959749996
2020,1,11,5.88,51.38,466.5289165830001
2020,1,12,6.1,108.25,573.9208740429999
2020,1,13,6.84,218.75,765.7755865430001
2020,1,14,6.95,188.44,842.8041351030001
2020,1,15,2.22,17.94,0.02840856075
2020,1,16,3.46,15.31,19.691521778410003
2020,1,17,4.95,228.62,273.45713468800005
2020,1,18,5.84,58.81,512.6079327270006
2020,1,19,4.02,37.19,23.534499968899993
2020,1,20,5.88,131.06,479.40291626799996
2020,1,21,5.75,105.62,482.30838713400016
2020,1,22,3.44,33.31,7.692386698950002
2020,1,23,3.52,38.19,36.71700464126
2020,1,24,5.18,28.69,323.72524351699997
2020,1,25,6.06,190.94,528.0546289129999
2020,1,26,6.8,296.88,832.985662834001
2020,1,27,7.0,281.81,760.3311126829999
2020,1,28,6.15,183.94,602.1789337269997
2020,1,29,6.06,171.75,536.1953018379999
2020,1,30,6.18,54.69,536.2964743160001
2020,1,31,7.16,265.44,991.0033594129994
2020,2,1,5.72,96.94,672.2032479850002
2020,2,2,4.11,23.69,79.84629927620006
2020,2,3,6.3,171.19,642.3840032880001
2020,2,4,3.95,176.94,79.37497380649992
2020,2,5,4.97,70.0,264.64553528200014
2020,2,6,5.91,183.5,546.7285940529997
2020,2,7,5.4,92.38,494.0533923350002
2020,2,8,5.59,28.19,405.47835173899983
2020,2,9,3.27,44.19,2.2259348438999997
2020,2,10,3.92,41.62,60.4177046295
2020,2,11,5.26,50.75,381.23710328300024
2020,2,12,5.39,34.31,349.73534485599987
2020,2,13,6.53,170.81,769.5849639719999
2020,2,14,4.91,103.25,357.45356432
2020,2,15,4.13,193.81,61.32550340360003
2020,2,16,3.41,72.69,7.761706341150001
2020,2,17,3.75,24.56,51.51436672419995
2020,2,18,7.53,139.38,999.1234302680001
2020,2,19,7.71,286.75,1288.6346971500002
2020,2,20,5.7,113.44,218.83803192200006
2020,2,21,4.67,43.75,214.14865812500008
2020,2,22,2.98,24.94,0.6399582576399999
2020,2,23,3.68,24.06,64.48366735370001
2020,2,24,4.65,236.38,227.94185466520008
2020,2,25,7.84,281.06,1260.9247618099976
2020,2,26,7.78,265.31,1154.0387048199987
2020,2,27,6.87,253.88,761.808424075
2020,2,28,2.73,236.62,3.2607568988664
2020,2,29,5.21,248.88,341.729100797
2020,3,1,1.5,122.75,0.0
2020,3,2,5.16,209.0,269.56920340810007
2020,3,3,8.5,279.44,1896.4408369479995
2020,3,4,3.03,254.0,6.0290395730466
2020,3,5,6.19,244.75,562.6969970580004
2020,3,6,4.73,238.44,225.55115782700003
2020,3,7,5.15,253.06,296.8906338570003
2020,3,8,7.02,223.56,924.8381451440007
2020,3,9,6.83,253.56,754.0459649739996
2020,3,10,8.04,278.44,1598.053343490001
2020,3,11,6.59,285.75,668.9054617290001
2020,3,12,4.8,270.19,226.06503891399993
2020,3,13,3.63,123.5,49.898168323809976
2020,3,14,7.83,164.12,1232.6748609
2020,3,15,7.65,148.19,1222.5237352999993
2020,3,16,5.87,49.38,450.8764659549998
2020,3,17,5.2,103.88,438.7444151250004
2020,3,18,7.43,161.38,1195.8413863890007
2020,3,19,8.77,270.44,1622.4576311110002
2020,3,20,3.55,255.38,26.685518874789988
2020,3,21,7.72,263.25,1137.3024694299995
2020,3,22,9.74,245.62,2009.44013668
2020,3,23,7.21,210.31,1012.5075652769996
2020,3,24,5.77,252.44,474.2202719060002
2020,3,25,4.84,255.81,235.52628815250003
2020,3,26,4.88,270.5,244.618096762
2020,3,27,7.83,276.0,1167.2285118099985
2020,3,28,6.56,276.44,588.5298217800001
2020,3,29,5.15,180.44,257.2484321559998
2020,3,30,8.44,248.56,1752.1941444499992
2020,3,31,5.46,280.0,384.3184023980001
2020,4,1,7.23,269.75,889.561759958001
2020,4,2,5.09,225.56,288.08047577300005
2020,4,3,5.83,181.88,481.7207058669997
2020,4,4,9.18,272.94,2033.7206006100002
2020,4,5,7.34,224.31,887.3396484399997
2020,4,6,9.59,257.69,2132.2950538900022
2020,4,7,3.73,306.25,42.97494293468003
2020,4,8,5.82,221.94,513.215016484
2020,4,9,7.23,268.25,848.3038558940009
2020,4,10,6.25,258.88,673.4874072080006
2020,4,11,7.92,291.69,1554.314936579999
2020,4,12,4.23,277.56,126.08849221899982
2020,4,13,2.3,261.56,0.21611277248930003
2020,4,14,1.64,258.0,0.0
2020,4,15,4.2,260.44,125.17955768043822
2020,4,16,3.85,278.56,56.93144229238003
2020,4,17,5.19,269.94,187.80236205200006
2020,4,18,2.3,264.62,0.049756626159299995
2020,4,19,5.25,265.5,333.88434997600024
2020,4,20,5.13,274.0,286.4332477971
2020,4,21,4.68,284.06,222.22103410339997
2020,4,22,4.08,263.81,88.13422490841691
2020,4,23,4.81,262.38,239.35677123799996
2020,4,24,4.24,257.31,111.76117388636914
2020,4,25,2.85,251.75,0.9906581205819998
2020,4,26,7.17,253.31,1050.3978800829996
2020,4,27,3.05,253.81,2.2084458435358
2020,4,28,3.94,250.88,72.63939023288002
2020,4,29,5.04,259.06,255.02373458400004
2020,4,30,3.82,258.69,36.62383716539998
2020,5,1,2.93,256.38,6.382072523524999
2020,5,2,3.72,251.06,49.55824106640003
2020,5,3,4.42,257.44,154.898428025
2020,5,4,4.8,263.62,228.12315751099987
2020,5,5,4.54,262.5,165.8682909950001
2020,5,6,4.77,279.31,158.8230049930001
2020,5,7,6.91,255.12,892.1923565730009
2020,5,8,2.84,251.75,2.6160400305550007
2020,5,9,3.23,243.0,1.9807494352400001
2020,5,10,6.65,242.19,803.2556908990008
2020,5,11,4.45,238.88,156.73508850599993
2020,5,12,3.38,247.31,33.74507168332998
2020,5,13,5.05,251.62,266.4339948302002
2020,5,14,5.45,246.94,397.0913388119999
2020,5,15,8.93,260.12,1786.3082373600005
2020,5,16,6.77,268.25,549.7970738554997
2020,5,17,3.78,259.94,59.62575065461004
2020,5,18,2.08,255.12,0.009322641789999999
2020,5,19,4.03,244.0,100.51981395390001
2020,5,20,3.97,242.19,107.50542826609995
2020,5,21,3.3,250.5,4.084478902790001
2020,5,22,4.8,249.31,232.8322569479997
2020,5,23,2.41,254.81,0.3177867363599999
2020,5,24,2.5,252.38,0.03469400883
2020,5,25,3.85,250.81,73.06493484349997
2020,5,26,4.33,255.12,141.9523754710001
2020,5,27,3.73,253.12,42.12729206950001
2020,5,28,2.12,253.31,0.009777315856
2020,5,29,3.49,245.44,24.1550873941
2020,5,30,2.28,242.75,0.010063339469999998
2020,5,31,1.3,243.5,0.0
2020,6,1,4.27,239.75,138.46653213260007
2020,6,2,3.13,237.94,7.641452718496998
2020,6,3,4.14,233.81,132.08657236960008
2020,6,4,8.11,223.31,1564.5064124600003
2020,6,5,4.6,233.81,211.37299751500004
2020,6,6,3.82,220.06,28.705921955000004
2020,6,7,5.84,227.31,451.38044523599973
2020,6,8,3.62,234.12,13.7835616493
2020,6,9,2.36,232.56,0.06219003200999999
2020,6,10,2.99,241.31,11.374018964540003
2020,6,11,1.23,241.88,0.0
2020,6,12,4.46,238.94,167.663915863
2020,6,13,2.66,239.94,0.17698400772059997
2020,6,14,6.1,250.31,570.436473695
2020,6,15,5.62,259.44,424.61377258700014
2020,6,16,5.31,255.69,376.51968872799995
2020,6,17,2.27,247.5,0.0
2020,6,18,2.04,236.5,-0.002218665928
2020,6,19,2.93,223.12,3.9648788345650012
2020,6,20,1.98,227.06,1.31312894825
2020,6,21,4.73,254.06,223.65968902799992
2020,6,22,5.93,246.06,500.5245687940005
2020,6,23,6.55,205.62,649.7268450959996
2020,6,24,5.85,221.88,512.5227761840003
2020,6,25,1.8,234.88,0.0
2020,6,26,1.75,235.75,0.0
2020,6,27,2.16,237.69,-0.019653379915
2020,6,28,3.02,244.56,1.66385031213
2020,6,29,4.94,238.31,267.65579236699983
2020,6,30,2.53,230.94,0.10268993139
2020,7,1,6.23,214.81,603.309281016
2020,7,2,3.93,230.44,83.62998931429996
2020,7,3,2.2,237.88,-0.03930675983
2020,7,4,2.15,243.25,0.0
2020,7,5,3.1,248.62,6.441367949399998
2020,7,6,4.45,240.44,155.62911362099996
2020,7,7,6.25,172.19,632.7790747099999
2020,7,8,8.12,132.75,1373.0724405490002
2020,7,9,3.48,110.62,40.064731856190015
2020,7,10,8.41,247.31,1715.5759095900003
2020,7,11,3.59,237.25,25.51463295425001
2020,7,12,2.71,232.94,0.93428153519
2020,7,13,4.72,232.5,226.03188323100017
2020,7,14,6.06,235.12,569.9372473069994
2020,7,15,5.75,239.44,516.1522610420003
2020,7,16,3.8,259.31,68.26447288305997
2020,7,17,7.09,160.56,1017.7594598350001
2020,7,18,3.98,136.19,88.38099943110005
2020,7,19,6.12,213.06,532.1574215710001
2020,7,20,3.3,234.44,6.5470141217
2020,7,21,4.44,229.56,91.6079622798
2020,7,22,2.99,231.25,3.6236712793200008
2020,7,23,2.67,245.56,0.0644225994924
2020,7,24,2.34,243.88,0.26752447723000006
2020,7,25,2.23,242.38,0.0
2020,7,26,0.96,221.81,0.0
2020,7,27,4.39,225.88,155.2404881080002
2020,7,28,3.48,245.88,22.658448036969993
2020,7,29,3.77,245.31,24.9705561737
2020,7,30,2.88,223.31,0.4125397997890001
2020,7,31,2.41,228.69,0.7145639967420001
2020,8,1,3.2,234.44,7.268640048003999
2020,8,2,5.13,233.5,291.40991698899984
2020,8,3,2.98,243.0,4.35744338785
2020,8,4,3.17,239.62,10.392690724200001
2020,8,5,4.95,230.88,275.62232130399997
2020,8,6,7.1,196.38,925.114384713999
2020,8,7,3.31,139.38,6.5543834494999995
2020,8,8,3.23,177.19,13.014997834240003
2020,8,9,6.74,235.38,632.8107165629999
2020,8,10,2.2,230.06,0.0
2020,8,11,2.72,232.44,1.7555402159900007
2020,8,12,5.86,239.62,475.9291735810002
2020,8,13,4.97,243.69,290.90768401299977
2020,8,14,3.08,231.75,13.520766137296015
2020,8,15,3.16,232.62,2.2477786651879996
2020,8,16,2.94,243.75,2.409756890545001
2020,8,17,2.59,243.44,0.08182866216
2020,8,18,2.87,240.12,1.0319209099
2020,8,19,3.6,241.69,32.44598611902
2020,8,20,3.77,238.25,34.64723377210001
2020,8,21,2.95,175.19,3.0971807095800012
2020,8,22,5.27,190.56,340.345809334
2020,8,23,4.48,260.69,167.25323042699986
2020,8,24,2.38,255.31,0.04097332
2020,8,25,5.14,246.25,255.89015686900007
2020,8,26,3.36,220.25,30.85542998805002
2020,8,27,4.86,215.69,205.83945799600014
2020,8,28,3.66,235.12,58.81373352069999
2020,8,29,5.01,259.75,284.65336518599963
2020,8,30,3.12,274.56,5.176089921927996
2020,8,31,2.7,257.5,0.39707201954700005
2020,9,1,2.0,244.75,0.0
2020,9,2,3.17,246.06,17.917390734820003
2020,9,3,6.12,232.0,542.6953372219997
2020,9,4,4.05,258.5,74.2282778919
2020,9,5,4.34,264.44,127.79434165600003
2020,9,6,1.55,257.19,0.0
2020,9,7,1.98,249.75,1.31312894825
2020,9,8,3.2,247.38,6.096308642919999
2020,9,9,3.28,243.94,8.761415157499998
2020,9,10,3.7,250.19,59.31686731901999
2020,9,11,4.16,245.56,75.29978971260003
2020,9,12,4.2,214.19,134.7526846091999
2020,9,13,5.25,189.81,326.99037079600004
2020,9,14,5.24,192.38,328.9694214
2020,9,15,4.04,232.5,93.79118941800003
2020,9,16,4.09,251.0,99.44138312259999
2020,9,17,1.43,242.12,0.0
2020,9,18,1.8,231.38,0.0
2020,9,19,4.77,232.75,195.72156984100016
2020,9,20,6.7,200.0,628.6141851679997
2020,9,21,6.59,269.62,558.3877145330002
2020,9,22,4.7,263.5,194.8108781424999
2020,9,23,4.73,261.19,183.90442261299992
2020,9,24,2.45,239.75,0.06938801766
2020,9,25,2.17,239.75,0.0
2020,9,26,1.86,246.81,0.0
2020,9,27,2.76,245.31,0.0
2020,9,28,2.48,241.12,0.0
2020,9,29,2.2,246.19,0.0
2020,9,30,4.15,243.94,55.81641410850001
2020,10,1,3.95,242.12,86.03100562199992
2020,10,2,4.56,236.44,214.7820230029998
2020,10,3,3.96,218.88,103.36885557289996
2020,10,4,5.12,227.12,270.399666449
2020,10,5,5.36,228.19,367.22974030399996
2020,10,6,5.55,236.0,432.045069138
2020,10,7,5.09,250.31,255.3853033579999
2020,10,8,5.2,256.44,336.36412139400016
2020,10,9,4.88,260.19,247.06333832899992
2020,10,10,6.77,215.31,694.1380361970006
2020,10,11,6.43,222.25,620.297792342
2020,10,12,6.44,168.12,706.6814361779999
2020,10,13,5.76,75.94,539.0253875880002
2020,10,14,4.77,103.25,265.56653189899987
2020,10,15,3.05,45.62,3.03619726215
2020,10,16,3.15,19.44,3.852990055300001
2020,10,17,7.42,36.12,1150.5730239779996
2020,10,18,5.87,63.31,469.746919861
2020,10,19,5.22,172.94,345.1757464759999
2020,10,20,6.5,289.19,742.2325891100005
2020,10,21,6.37,272.19,624.3654156459996
2020,10,22,5.73,171.56,464.7435983290003
2020,10,23,7.25,276.0,1032.4382409410007
2020,10,24,7.15,256.38,934.5972296119994
2020,10,25,5.91,251.0,516.1438262999997
2020,10,26,6.44,257.94,687.519741214
2020,10,27,7.33,288.12,1181.3434043039995
2020,10,28,4.27,268.31,142.95722005599984
2020,10,29,5.02,246.88,300.307824712
2020,10,30,5.27,196.25,327.33367799100006
2020,10,31,1.17,114.88,0.0
2020,11,1,4.7,180.25,230.59119660200005
2020,11,2,7.64,302.25,1079.5436878299995
2020,11,3,5.16,277.56,288.050527344
2020,11,4,2.8,262.38,0.12718055630320002
2020,11,5,3.3,259.25,4.19438958185
2020,11,6,3.33,122.12,11.89965234692
2020,11,7,5.0,38.06,259.86510191500025
2020,11,8,5.02,131.19,291.557798472
2020,11,9,6.0,301.56,466.39183989399976
2020,11,10,4.7,154.5,179.90432632599996
2020,11,11,6.7,60.25,631.2448832730004
2020,11,12,2.88,43.31,0.38597429753999996
2020,11,13,3.04,46.44,3.140750003742799
2020,11,14,7.25,163.69,1054.5874421449996
2020,11,15,4.81,181.19,228.5909733649999
2020,11,16,5.98,22.0,359.26686766800026
2020,11,17,2.27,30.12,0.0
2020,11,18,5.3,88.62,434.3258804600001
2020,11,19,3.35,72.88,8.41781595196
2020,11,20,6.95,32.38,900.2047345170004
2020,11,21,5.41,23.06,356.5509829739999
2020,11,22,4.55,79.25,204.16718218100002
2020,11,23,5.72,274.12,433.43947805499994
2020,11,24,7.41,118.56,1094.8940284389996
2020,11,25,4.48,22.25,154.02006065849997
2020,11,26,3.86,27.94,65.98927582719995
2020,11,27,1.43,32.88,0.0
2020,11,28,3.22,35.94,4.440890684099998
2020,11,29,3.25,39.0,9.739765055080001
2020,11,30,4.12,29.88,90.46389935030004
2020,12,1,5.03,21.5,303.34560731499994
2020,12,2,5.67,51.75,451.38440338800007
2020,12,3,6.54,290.38,695.8610131740003
2020,12,4,6.45,261.5,681.3994097919998
2020,12,5,5.56,245.75,420.9652984739998
2020,12,6,5.34,97.19,436.9648959509998
2020,12,7,7.48,114.81,718.0740210710002
2020,12,8,5.45,281.06,347.87951669079985
2020,12,9,6.66,116.69,827.5051544340006
2020,12,10,4.89,26.94,247.98679748599977
2020,12,11,2.24,14.56,0.0
2020,12,12,3.48,24.56,18.55763785376999
2020,12,13,2.7,21.88,-0.0143599670385
2020,12,14,3.35,19.94,3.5131911466999997
2020,12,15,3.85,16.19,70.49633871040004
2020,12,16,3.37,23.19,6.092396510910001
2020,12,17,3.29,31.44,24.847350332437195
2020,12,18,3.12,38.25,1.4362156677000002
2020,12,19,3.41,39.06,19.976190148000004
2020,12,20,6.26,40.12,690.8977688629998
2020,12,21,2.87,65.69,1.7422255697669002
2020,12,22,3.09,45.88,2.2205098724
2020,12,23,3.79,70.62,40.84458030942007
2020,12,24,3.19,22.31,6.9288095004790025
2020,12,25,4.42,19.88,149.98367050000002
2020,12,26,6.83,122.69,833.1190945839999
2020,12,27,7.83,136.69,1224.8139355900003
2020,12,28,3.71,50.31,49.65565345609996
2020,12,29,3.78,19.38,55.6759972918
2020,12,30,4.07,30.56,75.9218321194
2020,12,31,3.55,30.62,14.748708348970002
2021,1,1,3.03,16.75,1.9782562684599998
2021,1,2,2.91,69.88,2.62975684174
2021,1,3,3.38,48.94,10.061958863399997
2021,1,4,4.34,38.94,147.49596703799983
2021,1,5,5.71,269.25,396.49800291900016
2021,1,6,5.89,109.56,534.8675903179999
2021,1,7,4.21,17.56,120.7400460212
2021,1,8,4.6,14.31,195.4649063642
2021,1,9,2.92,21.88,1.451107383941
2021,1,10,2.7,28.88,0.0
2021,1,11,2.63,31.69,0.043566694855
2021,1,12,3.98,35.75,57.775386314500004
2021,1,13,3.11,151.88,12.562128072422004
2021,1,14,3.94,203.19,87.78736511578003
2021,1,15,7.12,66.31,916.6667370649998
2021,1,16,3.88,18.56,50.27211135819998
2021,1,17,6.29,91.56,961.7900085169997
2021,1,18,3.39,71.69,10.735180492270006
2021,1,19,5.13,26.75,184.78954620900004
2021,1,20,4.88,101.88,344.089318237
2021,1,21,8.72,262.06,1490.57468985
2021,1,22,2.9,251.0,6.294521894199997
2021,1,23,4.95,52.56,263.5963965577002
2021,1,24,3.03,47.56,5.842978405690803
2021,1,25,4.41,41.12,152.10993064299996
2021,1,26,2.5,65.12,0.0
2021,1,27,2.75,39.62,0.0
2021,1,28,3.3,77.5,9.095595796443115
2021,1,29,5.64,185.81,415.52192932900005
2021,1,30,7.24,232.31,1029.9266614480005
2021,1,31,6.16,261.62,620.4879373340005
2021,2,1,4.58,261.31,175.73036245800003
2021,2,2,8.01,288.62,1657.8103493000008
2021,2,3,6.62,281.69,754.1586065769995
2021,2,4,4.74,87.56,292.8207339325999
2021,2,5,4.9,134.56,128.34378729700003
2021,2,6,3.48,78.81,33.62870328371
2021,2,7,4.33,166.38,143.25785217939998
2021,2,8,7.81,268.56,1329.5754542500006
2021,2,9,4.69,273.12,182.75005576220008
2021,2,10,5.07,106.44,413.4060149949995
2021,2,11,2.68,47.0,0.0
2021,2,12,4.16,190.88,143.4992182899999
2021,2,13,6.62,245.19,720.8540130710003
2021,2,14,8.05,267.62,1565.9550987100001
2021,2,15,7.49,267.31,889.9439867581999
2021,2,16,6.59,255.81,762.0188550079998
2021,2,17,6.43,218.25,635.5770049949999
2021,2,18,5.27,146.12,334.32805633600015
2021,2,19,2.24,71.12,0.0
2021,2,20,4.16,66.12,65.94601471119998
2021,2,21,6.71,195.06,840.0220501469998
2021,2,22,7.21,272.88,975.2389144830007
2021,2,23,4.55,258.44,149.99694857280028
2021,2,24,3.26,248.62,11.433954040903995
2021,2,25,6.45,260.0,670.9757305929998
2021,2,26,4.91,261.81,262.8421134860001
2021,2,27,7.88,235.69,1367.2874853000012
2021,2,28,6.81,233.56,555.6191827888001
2021,3,1,7.21,222.94,960.834290021
2021,3,2,7.92,254.19,1362.7488989299993
2021,3,3,5.88,267.12,524.0023300059997
2021,3,4,4.3,287.62,116.11805030600004
2021,3,5,7.98,281.44,1419.2136795000015
2021,3,6,3.6,253.88,34.95756487987995
2021,3,7,3.16,246.12,6.0462063973600015
2021,3,8,6.34,269.62,591.7983413799994
2021,3,9,6.51,266.25,677.0803131080006
2021,3,10,6.15,260.38,600.6619287160005
2021,3,11,3.8,252.38,64.13455373575998
2021,3,12,6.18,244.94,382.50479461100025
2021,3,13,3.66,91.44,42.16631675789199
2021,3,14,8.77,225.12,1622.7608130360002
2021,3,15,7.16,272.0,1053.0462775999995
2021,3,16,5.81,261.69,446.8817457540005
2021,3,17,5.34,257.56,337.187190244
2021,3,18,8.05,253.12,1199.0631640899994
2021,3,19,3.72,217.69,4.798350937400001
2021,3,20,9.19,295.62,2216.9497548599975
2021,3,21,3.61,253.44,29.385240893869977
2021,3,22,7.46,224.69,1062.6356115410008
2021,3,23,7.59,281.62,904.568486925
2021,3,24,7.71,215.19,1160.452184830001
2021,3,25,6.48,160.81,735.6557794180003
2021,3,26,7.44,291.06,969.3708801740996
2021,3,27,4.58,261.81,175.872760681
2021,3,28,3.42,252.69,5.375050528556003
2021,3,29,2.55,244.0,0.33385671255000005
2021,3,30,6.52,219.62,672.7333294700005
2021,3,31,2.52,254.31,0.0
2021,4,1,7.83,161.75,1230.0257617900002
2021,4,2,7.23,205.25,1029.783516797999
2021,4,3,8.08,165.94,1372.1063579610002
2021,4,4,7.41,252.75,1170.3861071450006
2021,4,5,3.86,243.88,90.76784789660003
2021,4,6,3.17,247.12,17.215517432520002
2021,4,7,5.56,236.94,411.70884522400013
2021,4,8,8.16,220.06,1430.903806519999
2021,4,9,8.31,256.69,1576.60744997
2021,4,10,7.22,265.25,847.5811465530006
2021,4,11,8.64,241.31,1742.8868628399975
2021,4,12,6.79,260.25,809.7846868639994
2021,4,13,7.08,257.25,924.8443310879992
2021,4,14,2.16,246.56,0.0
2021,4,15,5.18,242.56,327.3114626999999
2021,4,16,7.03,243.88,917.8909027349998
2021,4,17,6.45,264.69,716.8273132399997
2021,4,18,5.03,248.81,304.5559634489998
2021,4,19,3.62,256.19,17.55941947506
2021,4,20,8.17,264.69,1620.5452257800007
2021,4,21,5.19,281.69,257.23073654780006
2021,4,22,5.26,243.81,292.23531084199993
2021,4,23,4.79,267.0,211.94738022499988
2021,4,24,2.94,159.88,1.73365592474
2021,4,25,5.93,205.06,472.9522091610004
2021,4,26,7.89,266.12,1305.841065699999
2021,4,27,5.32,249.94,349.8827416900001
2021,4,28,5.2,237.62,336.23887894300026
2021,4,29,4.73,240.81,239.6387699800002
2021,4,30,5.14,246.62,255.89015686900007
2021,5,1,5.25,248.69,343.7110195940002
2021,5,2,3.52,256.44,4.082307291169999
2021,5,3,3.34,255.31,14.747627769210016
2021,5,4,1.95,255.88,0.0
2021,5,5,4.2,258.44,123.6292061110897
2021,5,6,5.59,251.0,432.507961112
2021,5,7,6.42,295.12,738.4272314320002
2021,5,8,8.47,268.81,1625.5836993160003
